Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Stone chimney, Coconut Grove, 1886				Photograph of woman standing at door of rough cabin with stone chimney, Coconut Grove, Florida, 1886	Handwritten on recto: "Stone chimney, C.G., 1886.	Dwellings -- Florida -- Coconut Grove ; Coconut Grove (Miami, Florida)	Photographs		1886		Florida. Miami-Dade county. Coconut Grove	1 albumen photograph	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 1, Folder No. 1, Folder Title: Coconut Grove and Miami, n.d., 1886-1900.	Merrick, Mildred	Merrick, Mildred	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000020001001	image/tiff	244.813 KB	641	768	0x51A31726	RGB	24-bit depth	600 dpi	asm04100000020001001.tif		2008-02-29	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/87	87	2.jpg	/asm0410/image/2.jpg
Lime grove, Coconut Grove, Florida				Albumen photograph of a lime grove, Coconut Grove, Florida	Handwritten on recto: "Lime grove, C.G." ; Notation on verso: "Uncle John Frow's Grove, which Ralph Munroe bought. From Collectin of Mrs. Alfred Peacock"	Frow, John -- Homes and haunts -- Florida -- Coconut Grove ; Munroe, Ralph, 1851-1933 -- Homes and haunts -- Florida -- Coconut Grove ; Limes -- Florida -- Coconut Grove	Photographs				Florida. Miami-Dade county. Coconut Grove	1 albumen photograph; 21.5 x 16.4 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 1,  Folder No. 2,  Folder Title: Coconut Grove and Miami:  John Frow Property.	Merrick, Mildred	Merrick, Mildred; Peacock, Lillian	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000120001001	image/tiff	347.093 KB	991	768	0xB25B0C4A	RGB	24-bit depth	600 dpi	asm04100000120001001.tif		2008-02-29	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/88	88	12.jpg	/asm0410/image/12.jpg
Mrs Isabella Peacock, circa 1890				Photograph of Isabella Peacock, circa 1890	Notation on recto: "Huntz, Key West:" on bottom left corner;  Notation on verso: "Mrs. Isabella Peacock ( Mrs. Charles Peacock)"	Peacock, Isabella Sanders	Portrait photographs			1890		1 b&w photograph; 15.2 x 21.5 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 2,  Folder No. 3,  Folder Title: Peacock, Isabella Sanders.	Merrick, Mildred	Merrick, Milldred	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000700001001	image/tiff	262.218 KB	552	768	0x7DB3B9F3	RGB	24-bit depth	600 dpi	asm04100000700001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/94	94	152.jpg	/asm0410/image/152.jpg
Frow Family portrait, 1890				Albumen photograph of Maniie, Lillian and Grace Frow with an unidentified man, in Coconut Grove, Florida, 1890	Notation of verso: "Left to right- 1-Maniie, 2-Lillian Frow, 3-, 4- Grace Frow. Lillian Frow Coconut Grove March 1890"	Frow, Maniie; Frow, Lillian; Frow, Grace; Women pioneers -- Florida -- Coconut Grove	Group portraits; Portrait photographs		1890-03		Florida. Miami-Dade county. Coconut Grove	1 albumen photograph;	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 1,  Folder No. 18,  Folder Title: Frow Family.	Merrick, Mildred	Merrick, Milldred	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000550001001	image/tiff	371.484 KB	991	768	0x7387AF8E	RGB	24-bit depth	600 dpi	asm04100000550001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/95	95	137.jpg	/asm0410/image/137.jpg
Farmhouse of A. Munroe  near Concord, Massachusetts				Albumen photograph of farmhouse and barn of Alfred Munroe, near Concord, Massachusetts	Notation on verso: "From Alfred Munroe to Lillian Peacock. From Collection of Mrs. Alfred Peacock"	Munroe, Alfred, 1817-1904 -- Homes and haunts -- Massachusetts -- Concord; Farmhouses -- Massachusetts -- Concord Region	Photographs				Massachusetts. Concord	1 albumen photograph; 25.3 x 20.2 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 1,  Folder No. 12,  Folder Title: Concord Mass.	Merrick, Mildred	Merrick, Milldred; Peacock, Lillian	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000350001001	image/tiff	428.588 KB	961	768	0x212DBE03	RGB	24-bit depth	600 dpi	asm04100000350001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/96	96	117.jpg	/asm0410/image/117.jpg
Benefit entertainment, New England Helping Hand Society, 1898				Handbill for a benefit entertainment under the auspices of the New England Helping Hand Society.Working Girls' Home at Wesleyan Hall, Nov. 30, 1898. On the cover is a photograph of Miss Gertrude Ufling.	Handwritten on recto: "No. 18"; Notation on verso: "Mrs. Gertrude Pickford who's husband had first saw mill approx cur. Douglas Rd and USI- (Site of former F.E.C.R.R.) written on verso".	Ufling, Gertrude; New England Helping Hand Society; Pioneers -- Florida -- Coconut Grove;	Handbills		1898-11-30		Florida. Miami-Dade county. Coconut Grove	1 b&w photograph; 17 x 23.5 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 2,  Folder No. 6,  Folder Title: Pickford, Gertrude (Urling) 1898.	Merrick, Mildred	Merrick, Milldred	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-29	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000800001001	image/tiff	153.182 KB	630	768	0xECF5FE78	RGB	24-bit depth	600 dpi	asm04100000800001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/97	97	162.jpg	/asm0410/image/162.jpg
Lillian Peacock, Julia Hale and friend on a beach, circa 1946				Photograph of Lillian Peacock in the foreground wearing a hat and carrying a purse, with Julia Hale, wearing a dark jacket,  and friend on a beach, circa 1946	Notation on verso: "Mrs Lillian (Alfred) Peacock far left".	Peacock, Lillian; Hale, Julia	Group photographs			1946		1 b&w photograph; 9 x 14.6 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 2,  Folder No. 4,  Folder Title: Peacock, Lillian J.	Merrick, Mildred	Merrick, Milldred	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000780001001	image/tiff	112.134 KB	479	768	0xB5CA92C3	RGB	24-bit depth	600 dpi	asm04100000780001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/98	98	160.jpg	/asm0410/image/160.jpg
Congregational minister, with Bertha Harris.				Photograph of preacher at the Congregational Church in Coconut Grove, Florida, with Bertha Harris.	Notation on verso: "From Collection of Mrs. and Mr. Alfred Peacock. With him Bertha J. Harris, Minister preached at Cmg Chapel in Coconut Grove, friends of Merricks.	Harris, Bertha J.; Pioneers -- Florida -- Coconut Grove; Congregational Churches -- Florida -- Coconut Grove	Portrait photographs;					1 b&w photograph; 22.9 x 17.9 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 2,  Folder No. 10,  Folder Title: Unidentified.	Merrick, Mildred	Merrick, Milldred; Peacock, Lillian	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000840001001	image/tiff	311.188 KB	993	768	0xF40881CE	RGB	24-bit depth	600 dpi	asm04100000840001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/99	99	166.jpg	/asm0410/image/166.jpg
Unidentified man				Photograph of a man standing outside of a building			Portrait photographs					1 b&w photograph; 20.5 x 25.4 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 2,  Folder No. 10,  Folder Title: Unidentified.	Merrick, Mildred	Merrick, Milldred	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000850001001	image/tiff	156.556 KB	625	768	0x29A8B85A	RGB	24-bit depth	600 dpi	asm04100000850001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/100	100	167.jpg	/asm0410/image/167.jpg
Room in  Bay View House, Coconut Grove, Florida				Photograph of a room with a table and several rocking chairs,  in Bay View House, Coconut Grove, Florida	Notation of verso: "Collection of Mrs Alfred Peacock and Mrs George Merrick. Part of Bay View House Harry Peacock used to sleep upstairs:	Bay View House (Hotel : Miami, Florida) ; Coconut Grove (Miami, Florida) -- Buildings, structures, etc.	Photographs				Florida. Miami-Dade county. Coconut Grove	1 albumen photograph; 25.2 x 20.3 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 1,  Folder No. 7,  Folder Title: Coconut Grove and Miami Peacock Inn.	Merrick, Mildred	Merrick, Mildred; Peacock, Lillian; Merrick, Eunice	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	Suprascan 10000 RGB i2s Digibook Scanner	Digibook Version 5.4.8.20		asm04100000190001001	image/tiff	284.301 KB	961	768	0x9199CBAB	RGB	24-bit depth	600 dpi	asm04100000190001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/101	101	101.jpg	/asm0410/image/101.jpg
Uncle Alfred Munroe				Photograph of Alfred Munroe sitting in an ornate chair	Notation of verso: "Uncle Alfred Munroe given by him to Mrs. Alfred Peacock when she was at the Peacock Inn Coconut Grove, Fla. Uncle Alfred took many of the first pictures of Coconut Grove"	Munroe, Alfred, 1817-1904	Portrait photographs					1 b&w photograph; 16.6 x 21.6 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 1,  Folder No. 20,  Folder Title: Munroe, Alfred.	Merrick, Mildred	Merrick, Milldred	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000580001001	image/tiff	162.911 KB	620	768	0x972F3619	RGB	24-bit depth	600 dpi	asm04100000580001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/102	102	140.jpg	/asm0410/image/140.jpg
House of Mrs Julia Tuttle, Miami, Florida, 1887				Cyanotype photograph of the house of Mrs. Jullia Tuttle, Miami, Florida, in 1887. The house is a two story structure, with a veranda around the second story	Handwritten on recto:" House of Mrs. Julia Tuttle, Miami, 1887. Now Seminole Club (?) On label at side of photograph: "From collection  of Mrs. Alfred Peacock. #2"	Tuttle, Julia, 1849-1898 -- Homes and haunts -- Florida -- Miami; Miami (Florida) -- Buildings, structures, etc.; Historic buildings -- Florida -- Miami	Photographs		1887		Florida. Miami-Dade county. Miami	1 cyanotype photograph; 22.4 x 15.1 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 1, Folder No. 9, Folder Title: Coconut Grove and Miami Julia Tuttle Property.	Merrick, Mildred	Merrick, Mildred&lt;; Peacock, Lillian	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000310001001	image/tiff	426.887 KB	1023	707	0x41CEC0AB	RGB	24-bit depth	600 dpi	asm04100000310001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/103	103	113.jpg	/asm0410/image/113.jpg
Main street, Concord, Massachusetts				Photograph of tree-lined street with houses.	Notation on verso: "Main St Near Uncle Alfred, From Collection of Mrs. Alfred Peacock. Written on verso"	Munroe, Alfred, 1817-1904 -- Homes and haunts -- Massachusetts -- Concord;	Photographs				Massachusetts. Concord	1 b&w photograph;	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 1,  Folder No. 12,  Folder Title: Concord Mass.	Merrick, Mildred	Merrick, Milldred; Peacock, Lillian	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-29	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000940001001	image/tiff	299.878 KB	919	768	0x46BD8784	RGB	24-bit depth	600 dpi	asm04100000940001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/104	104	176.jpg	/asm0410/image/176.jpg
Old City Gates, Saint Augistine, Florida				Photograph of old city gates, Saint Augustine, Florida	Notation on recto: "From collection of Mrs. Alfred Peacock"	Saint Augustine (Florida)	Photographs;				Florida. Saint Augustine	1 b&w photograph; 35.3 x 27.7 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 3,  Folder No. 2,  Folder Title: St. Augustine.	Merrick, Mildred	Merrick, Milldred; Peacock, Lillian	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-19	Suprascan 10000 RGB i2s Digibook Scanner	Digibook Version 5.4.8.20		asm04100000930001001	image/tiff	294.833 KB	997	768	0xC4734542	RGB	24-bit depth	600 dpi	asm04100000930001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/105	105	175.jpg	/asm0410/image/175.jpg
Isabella Peacock, 1890				Photograph of Isabella Peacock, 1890	Notation on verso: "Awarded Diploma over all competitors at the South Florida Exhibitionheld at Orlando, 1887. Photo of Mrs. Charles Peacock (Isabella)in 1890-s, Mrs. Alfred Peacock Collection"	Peacock, Isabella Sanders	Portrait photographs		1890			1 b&w photograph; 10.7 x 16.5 cm	eng		University of Miami Libraries. Special Collections.	Lillian Frow Peacock & Eunice Peacock Collection	ASM0410		Box No. 2,  Folder No. 3,  Folder Title: Peacock, Isabella Sanders.	Merrick, Mildred	Merrick, Milldred; Peacock, Lillian	jmc		© 2007 University of Miami. All rights reserved.	http://merrick.library.miami.edu/digitalprojects/copyright.html			Image	2008-02-07	EPSON Expression 10000 XL - Photo	EPSON Scan Version 2.02 A		asm04100000710001001	image/tiff	126.599 KB	506	768	0x5D3BF575	RGB	24-bit depth	600 dpi	asm04100000710001001.tif		2008-03-14	2012-11-13	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0410/id/107	107	153.jpg	/asm0410/image/153.jpg
