Title	Translated Title	Creator	Contributors	Summary	Note	Subject	Genre	Publisher	Date Original	Coverage Temporal	Coverage Spatial	Physical Description	Language	Web Site	Repository	Collection Title	Collection No.	Series	Container	Donor	Provenance	Editor	Attention	Rights	Copyright	Upload ID	Object ID	Type	Date Digital	Hardware	Software	Directory	Digital ID	Format	File Size	Width	Height	Checksum	Color Space	BitDepth	Resolution	Archive	OCLC number	Date created	Date modified	Reference URL	CONTENTdm number	CONTENTdm file name	CONTENTdm file path
Page 11																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240011001	image/tiff	19252.975 KB	4628	3309	0xCB2A3294	RGB	24 bit depth	600 dpi	asm02860000240011001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/14	14	15.jp2	/asm0286/image/15.jp2
Page 12																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240012001	image/tiff	13631.205 KB	4628	3309	0x1FC51900	RGB	24 bit depth	600 dpi	asm02860000240012001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/15	15	16.jp2	/asm0286/image/16.jp2
Page 13																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240013001	image/tiff	18655.19 KB	4628	3309	0x19788E01	RGB	24 bit depth	600 dpi	asm02860000240013001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/16	16	17.jp2	/asm0286/image/17.jp2
Page 14																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240014001	image/tiff	18441.633 KB	4628	3309	0xE5E885C2	RGB	24 bit depth	600 dpi	asm02860000240014001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/17	17	18.jp2	/asm0286/image/18.jp2
Page 15																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240015001	image/tiff	14743.698 KB	4628	3309	0x76D56006	RGB	24 bit depth	600 dpi	asm02860000240015001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/18	18	19.jp2	/asm0286/image/19.jp2
Page 16																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240016001	image/tiff	18476.542 KB	4628	3309	0xC7D5F449	RGB	24 bit depth	600 dpi	asm02860000240016001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/19	19	20.jp2	/asm0286/image/20.jp2
Page 17																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240017001	image/tiff	17589.106 KB	4628	3288	0x1FF861F0	RGB	24 bit depth	600 dpi	asm02860000240017001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/20	20	21.jp2	/asm0286/image/21.jp2
Page 18																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240018001	image/tiff	19386.491 KB	4628	3288	0x6310BBD8	RGB	24 bit depth	600 dpi	asm02860000240018001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/21	21	22.jp2	/asm0286/image/22.jp2
Page 19																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240019001	image/tiff	19510.178 KB	4628	3288	0x8BE2F863	RGB	24 bit depth	600 dpi	asm02860000240019001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/22	22	23.jp2	/asm0286/image/23.jp2
Page 20																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240020001	image/tiff	13582.117 KB	4628	3288	0x30B20AA1	RGB	24 bit depth	600 dpi	asm02860000240020001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/23	23	24.jp2	/asm0286/image/24.jp2
Page 21																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240021001	image/tiff	18284.5 KB	4628	3288	0xB737D333	RGB	24 bit depth	600 dpi	asm02860000240021001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/24	24	25.jp2	/asm0286/image/25.jp2
Page 22																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240022001	image/tiff	18123.429 KB	4628	3288	0xF61B0833	RGB	24 bit depth	600 dpi	asm02860000240022001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/25	25	26.jp2	/asm0286/image/26.jp2
Page 23																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240023001	image/tiff	17491.418 KB	4608	3288	0x5277EE44	RGB	24 bit depth	600 dpi	asm02860000240023001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/26	26	27.jp2	/asm0286/image/27.jp2
Page 24																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240024001	image/tiff	13525.548 KB	4608	3288	0x82CC2406	RGB	24 bit depth	600 dpi	asm02860000240024001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/27	27	28.jp2	/asm0286/image/28.jp2
Page 25																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240025001	image/tiff	19372.753 KB	4608	3288	0xBD595748	RGB	24 bit depth	600 dpi	asm02860000240025001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/28	28	29.jp2	/asm0286/image/29.jp2
Page 26																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240026001	image/tiff	18346.812 KB	4626	3306	0xCDA488C8	RGB	24 bit depth	600 dpi	asm02860000240026001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/29	29	30.jp2	/asm0286/image/30.jp2
Page 27																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240027001	image/tiff	18528.15 KB	4626	3306	0x4A147E01	RGB	24 bit depth	600 dpi	asm02860000240027001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/30	30	31.jp2	/asm0286/image/31.jp2
Page 28																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240028001	image/tiff	16439.727 KB	4626	3306	0xD9D1AD3A	RGB	24 bit depth	600 dpi	asm02860000240028001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/31	31	32.jp2	/asm0286/image/32.jp2
Page 29																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240029001	image/tiff	16907.912 KB	4626	3306	0xA285CCD1	RGB	24 bit depth	600 dpi	asm02860000240029001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/32	32	33.jp2	/asm0286/image/33.jp2
Page 30																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240030001	image/tiff	20579.43 KB	4611	3306	0x71226DE4	RGB	24 bit depth	600 dpi	asm02860000240030001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/33	33	34.jp2	/asm0286/image/34.jp2
Page 31																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240031001	image/tiff	16824.812 KB	4611	3306	0x2A6E69CB	RGB	24 bit depth	600 dpi	asm02860000240031001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/34	34	35.jp2	/asm0286/image/35.jp2
Page 32																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240032001	image/tiff	15902.663 KB	4611	3306	0x7E3DCED8	RGB	24 bit depth	600 dpi	asm02860000240032001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/35	35	36.jp2	/asm0286/image/36.jp2
Page 33																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240033001	image/tiff	17109.656 KB	4611	3306	0x496FB726	RGB	24 bit depth	600 dpi	asm02860000240033001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/36	36	37.jp2	/asm0286/image/37.jp2
Page 34																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240034001	image/tiff	16365.915 KB	4611	3306	0x5F047F0A	RGB	24 bit depth	600 dpi	asm02860000240034001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/37	37	38.jp2	/asm0286/image/38.jp2
Page 35																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240035001	image/tiff	20716.413 KB	4611	3306	0xECD409B8	RGB	24 bit depth	600 dpi	asm02860000240035001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/38	38	39.jp2	/asm0286/image/39.jp2
Page 36																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240036001	image/tiff	5605.462 KB	2974	2299	0xA38D4E4A	RGB	24 bit depth	600 dpi	asm02860000240036001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/39	39	40.jp2	/asm0286/image/40.jp2
Page 37																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240037001	image/tiff	2071.086 KB	2583	1698	0x5EC8D113	RGB	24 bit depth	600 dpi	asm02860000240037001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/40	40	41.jp2	/asm0286/image/41.jp2
Page 38																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024						asm02860000240038001	image/tiff	3713.23 KB	2073	1352	0x68A299D7	RGB	24 bit depth	600 dpi	asm02860000240038001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/41	41	42.jp2	/asm0286/image/42.jp2
Florence M. François album dedicated to her grandmother, 1924-1925		François, Florence M.		Photograph album compiled by Florence M. François showing views of Miami.		François, Florence M.; Grandmothers	Photograph albums		1924-1925	1920-1930	Florida; Miami-Dade County (Miami, Florida)	1 photograph album	eng		University of Miami Libraries. Special Collections	Florida Photograph Album Collection	ASM0286	Series: I Unassigned	Box No. 3; Folder Title: Florence M. François  Album						http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000024	Image						image/tiff										2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/42	42	43.cpd	/asm0286/image/43.cpd
Page 1																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230001001	image/tiff	17102.258 KB	5049	3489	0x2A3B8CD8	RGB	24 bit depth	600 dpi	asm02860000230001001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/43	43	44.jp2	/asm0286/image/44.jp2
Page 2																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230002001	image/tiff	20715.707 KB	4669	3349	0x48F28675	RGB	24 bit depth	600 dpi	asm02860000230002001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/44	44	45.jp2	/asm0286/image/45.jp2
Page 3																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230003001	image/tiff	21483.178 KB	4669	3349	0xCE8F8B3C	RGB	24 bit depth	600 dpi	asm02860000230003001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/45	45	46.jp2	/asm0286/image/46.jp2
Page 4																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230004001	image/tiff	17155.927 KB	4669	3349	0xE6564E1A	RGB	24 bit depth	600 dpi	asm02860000230004001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/46	46	47.jp2	/asm0286/image/47.jp2
Page 5																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230005001	image/tiff	17140.966 KB	4669	3349	0x1F793939	RGB	24 bit depth	600 dpi	asm02860000230005001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/47	47	48.jp2	/asm0286/image/48.jp2
Page 6																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230006001	image/tiff	19695.792 KB	4649	3349	0xA7A4A25F	RGB	24 bit depth	600 dpi	asm02860000230006001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/48	48	49.jp2	/asm0286/image/49.jp2
Page 7																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230007001	image/tiff	19757.281 KB	4649	3349	0x1929469C	RGB	24 bit depth	600 dpi	asm02860000230007001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/49	49	50.jp2	/asm0286/image/50.jp2
Page 8																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230008001	image/tiff	18563.389 KB	4669	3329	0xD24305D0	RGB	24 bit depth	600 dpi	asm02860000230008001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/50	50	51.jp2	/asm0286/image/51.jp2
Page 9																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230009001	image/tiff	19251.033 KB	4669	3329	0xC9C619A0	RGB	24 bit depth	600 dpi	asm02860000230009001.tif		2012-06-01	2012-06-01	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/51	51	52.jp2	/asm0286/image/52.jp2
Page 10																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230010001	image/tiff	16756.082 KB	4669	3329	0x2371336	RGB	24 bit depth	600 dpi	asm02860000230010001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/52	52	53.jp2	/asm0286/image/53.jp2
Page 11																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230011001	image/tiff	19526.517 KB	4649	3329	0x5D3303A2	RGB	24 bit depth	600 dpi	asm02860000230011001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/53	53	54.jp2	/asm0286/image/54.jp2
Page 12																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230012001	image/tiff	19856.769 KB	4669	3329	0xBBEFA34F	RGB	24 bit depth	600 dpi	asm02860000230012001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/54	54	55.jp2	/asm0286/image/55.jp2
Page 13																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230013001	image/tiff	19774.841 KB	4649	3329	0x31A7648D	RGB	24 bit depth	600 dpi	asm02860000230013001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/55	55	56.jp2	/asm0286/image/56.jp2
Page 14																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230014001	image/tiff	16116.342 KB	4669	3329	0x91D6EE25	RGB	24 bit depth	600 dpi	asm02860000230014001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/56	56	57.jp2	/asm0286/image/57.jp2
Page 15																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230015001	image/tiff	19742.985 KB	4669	3329	0x1BB1A7D7	RGB	24 bit depth	600 dpi	asm02860000230015001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/57	57	58.jp2	/asm0286/image/58.jp2
Page 16																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230016001	image/tiff	16469.794 KB	4669	3329	0x2279D0B0	RGB	24 bit depth	600 dpi	asm02860000230016001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/58	58	59.jp2	/asm0286/image/59.jp2
Page 17																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230017001	image/tiff	19268.15 KB	4649	3349	0x20988889	RGB	24 bit depth	600 dpi	asm02860000230017001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/59	59	60.jp2	/asm0286/image/60.jp2
Page 18																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230018001	image/tiff	17150.856 KB	4649	3349	0x5C04568E	RGB	24 bit depth	600 dpi	asm02860000230018001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/60	60	61.jp2	/asm0286/image/61.jp2
Page 19																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230019001	image/tiff	19678.035 KB	4649	3329	0x8F479214	RGB	24 bit depth	600 dpi	asm02860000230019001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/61	61	62.jp2	/asm0286/image/62.jp2
Page 20																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230020001	image/tiff	16963.4 KB	4669	3329	0x69C994CE	RGB	24 bit depth	600 dpi	asm02860000230020001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/62	62	63.jp2	/asm0286/image/63.jp2
Page 21																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230021001	image/tiff	17826.628 KB	4669	3329	0x6AA7EA91	RGB	24 bit depth	600 dpi	asm02860000230021001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/63	63	64.jp2	/asm0286/image/64.jp2
Page 22																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230022001	image/tiff	17004.195 KB	4669	3329	0x8D8A2AE1	RGB	24 bit depth	600 dpi	asm02860000230022001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/64	64	65.jp2	/asm0286/image/65.jp2
Page 23																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230023001	image/tiff	18617.573 KB	4628	3329	0xB58A605B	RGB	24 bit depth	600 dpi	asm02860000230023001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/65	65	66.jp2	/asm0286/image/66.jp2
Page 24																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230024001	image/tiff	16116.202 KB	4669	3329	0x4C9481DC	RGB	24 bit depth	600 dpi	asm02860000230024001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/66	66	67.jp2	/asm0286/image/67.jp2
Page 25																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230025001	image/tiff	18419.203 KB	4628	3329	0xE6DB1822	RGB	24 bit depth	600 dpi	asm02860000230025001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/67	67	68.jp2	/asm0286/image/68.jp2
Page 26																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230026001	image/tiff	17094.161 KB	4669	3329	0xFBC00589	RGB	24 bit depth	600 dpi	asm02860000230026001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/68	68	69.jp2	/asm0286/image/69.jp2
Page 27																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230027001	image/tiff	19435.587 KB	4669	3329	0x176EB86D	RGB	24 bit depth	600 dpi	asm02860000230027001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/69	69	70.jp2	/asm0286/image/70.jp2
Page 28																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230028001	image/tiff	15871.865 KB	4669	3329	0xAD4956D2	RGB	24 bit depth	600 dpi	asm02860000230028001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/70	70	71.jp2	/asm0286/image/71.jp2
Page 29																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230029001	image/tiff	18543.235 KB	4669	3309	0xA29C7857	RGB	24 bit depth	600 dpi	asm02860000230029001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/71	71	72.jp2	/asm0286/image/72.jp2
Page 30																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230030001	image/tiff	16120.841 KB	4649	3309	0xC31FEB33	RGB	24 bit depth	600 dpi	asm02860000230030001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/72	72	73.jp2	/asm0286/image/73.jp2
Page 31																									http://merrick.library.miami.edu/digitalprojects/copyright.html		asm0286000023						asm02860000230031001	image/tiff	19506.875 KB	4649	3329	0xCAD37187	RGB	24 bit depth	600 dpi	asm02860000230031001.tif		2008-06-10	2008-06-10	http://merrick.library.miami.edu:80/cdm/ref/collection/asm0286/id/73	73	74.jp2	/asm0286/image/74.jp2
